Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32
HINDUNILVR.NS,HINDUNILVR.NS,0.01254776029998198,-0.05688601020917345,0.013204056191535614,0.007122827723133679,0.032241245330629636,-0.03712793150499044,0.017262081296993498,0.018556661858436845,-0.04659575296205767,0.02277034289065828,0.024251004703896746,-0.020936890429690273,0.004793704696787138,0.01109425543177649,-0.014695041869029465,0.007398557023394863,-0.02843239503381012,0.03704698291899802,-0.028969663084585554,0.05422388283715548,0.05621003318900056,0.02358793027068095,0.010528113352283435,-0.014154122599366166,-0.0027656446840041977,-0.012567339389186227,0.06665913781738164,-0.011954881149174743,-0.008225094494795918,-0.0165543605830921,-0.004870709307611694,0.029072702686781197
ICICIBANK.NS,ICICIBANK.NS,-0.024049010040893225,-0.0025549648553879465,-0.03883949770413609,-0.04203901454558903,-0.052155622000960876,-0.019446733744766808,0.028439436737910783,-0.02464997557472494,0.00650482290051254,-0.0047504229715060265,0.011644849312513163,-0.024032334978806687,0.02360056520988668,-0.00021179032152175904,-0.006631978400042784,0.0024086800553155914,0.011089111399168322,0.029175274928276297,0.0048606667655349805,0.030130207889668713,0.017469541798791725,0.010633498538179008,-0.02854663924396427,-0.04010108142462799,0.03817674338326071,0.007250917667496502,-0.005480413554606826,0.009326682328052956,-0.022624279797834934,0.015576665817699762,-0.011087397294988128,0.012689771695864552
INDUSINDBK.NS,INDUSINDBK.NS,-0.025273216517197283,-0.023296680158946943,-0.007190496585306595,-0.005269455053750282,-0.009750546270002642,-0.006500629733963236,-0.05672916165623638,-0.022635586412977176,-0.000760578607788853,0.02067983376984337,-0.033532697639771646,-0.004517674710716872,-0.04498818434252399,-0.0004957499842628951,0.04016714961057978,-0.029085811699379172,-0.008105533790320682,-0.006175421358496347,-0.0036585874632010956,-0.03379277506760044,-0.020708329918654966,-0.03447962965729756,-0.001637028081860586,-0.052708392461589,-0.028041009345422044,0.0160017246821587,-0.016424061020026044,-0.019371889416628436,-0.03590677135298655,-0.04746265777284535,-0.023263818033927016,0.07787459562995437
INFY.NS,INFY.NS,0.07696872146682247,-0.005137371270260243,-0.036103843075474824,0.020968241976869716,-0.01128461334433245,-0.011224264786175888,0.00462127063261545,0.005416433775671227,-0.014211242921224061,0.014049609203903144,-0.011963768857997647,0.009526898421242533,0.009422921662705825,-0.008943249692662136,-0.005732889817089158,-0.04102068177313511,0.02787723639377451,-0.012746329732705865,-0.012459157494465294,0.021462593659395526,-0.034215425113406604,-0.02923955357175775,-0.014486293079062715,-0.019197468778120653,-0.00018111933336966966,-0.005698379558099449,-0.004693284550687029,-0.009580441602082808,0.016294554581860996,0.03342756641682228,0.04126063161687171,-0.01202502336027434
ITC.NS,ITC.NS,-0.01491515703039296,0.0005123385501176252,0.01861851266452427,-0.010614928067046097,-0.028600542701751046,-0.021178656989065837,0.031050473987226095,0.0500304234792432,0.020237981114299197,0.044387880117317605,0.022352986988853758,-0.04557966225090081,-0.04793960065986129,-0.05912889247918776,-0.019872985350946035,0.03005974647667024,-0.002775243386875679,-0.05714349197601673,-0.012326119560426122,0.011225320554755254,0.04205275731649892,-0.04163266339379388,0.0019317925218691374,-0.04832610641453682,-0.018028905159746308,-0.03584466522552677,-0.021096876136894024,0.014661652704463351,0.03596628204659188,-0.0002806399164622519,0.008267993612444836,0.015131464178494031
JSWSTEEL.NS,JSWSTEEL.NS,-0.0019555231864156414,0.023821769883242146,-0.009783850818831081,-0.03239045019353586,0.028966325661561237,0.019457535703232196,-0.04524492945765197,-0.03836848506728057,-0.02478851509892991,0.06168858600757572,-0.03656371229450888,-0.02194646059516851,0.018326605785688153,-0.033016771748996684,-0.0038612099326185505,0.033763912962868105,0.04047434877880501,-0.0009978679348437024,0.03732382879516531,0.014559248557261942,0.034608859053110015,0.013186186489618,0.012781952362451417,-0.00025400014191018184,-0.015304633115731598,-0.004949477905288976,0.014074563218971686,-0.012970826199397266,-0.018711941576567463,0.023390630692769206,0.03129681229477925,-0.00037006516455753805
KOTAKBANK.NS,KOTAKBANK.NS,-0.01805659770252766,-0.03909498396223074,-0.016715126807917043,0.0028192791757049793,-0.03641183324822013,-0.0372765625187971,-0.013903178342369956,-0.013747038748034877,0.017827552363821116,0.03819132061817011,0.03529412868955878,0.07104104392683944,0.0041850626276687545,-0.022972197485571246,-0.019080984850679397,-0.023139088405625417,0.002904440590406516,0.017875102697973877,0.008714281605601257,-0.02687226026584025,-0.03775020927417372,0.030557527343997876,0.05762159478711081,-0.006031002756477132,0.04516634288754471,-0.00627452680973042,0.031189969859039525,-0.009808027709702656,-0.017594042938822645,-0.023282039209620523,0.01452304838047045,0.008013997982607813
LT.NS,LT.NS,-0.0168052736108848,0.0072992972131720275,-0.035976419335113474,-0.00430852626141548,-0.009312703430095295,0.010442164120806705,0.04754564701885082,0.03094256140537764,-0.028728422425903958,-0.008280247445688263,-0.043430528980117164,-0.013821351594746099,-0.004621692877606656,0.03226960814286964,-0.016194056873924764,-0.02417652906697465,0.023543679687503934,0.025200320345269887,-0.02146130601503812,-0.023319120001483954,-0.00019771969236647327,0.024095783519089458,-0.006250033618676929,0.04618088524958625,-0.005179897693242353,0.007637681223405086,-0.0007254105481598402,0.09307430411993269,-0.028441333440430514,-0.021328786675832427,-0.006844215481633132,0.04272131829081094
M&M.NS,M&M.NS,-0.0064547066630952265,-0.011962168818769213,0.025208488276632298,0.011594533310994286,-0.033081835231360886,0.01331692249624533,0.01374975015018319,0.037935166874407476,-0.06010655222825656,-0.001743911559291238,-0.05181486717952969,-0.006593219387727369,-0.0334323621026109,-0.003878290209114801,-0.021602811723278246,0.011596227525186412,0.055905763567395496,-0.033844475964625184,0.06066761408719475,-0.018453217012978973,-0.00931260382737195,-0.013519660314722669,-0.0011499773771149074,0.008301503394488798,0.05891738924579936,0.010428353168259867,0.02773517239730415,-0.01303330964048914,0.008437790670198954,-0.027656293834606813,-0.02021815405440129,-0.04808384538364241
MARUTI.NS,MARUTI.NS,-0.011819905966250054,-0.037842073415006096,0.030875115437270177,0.0119954259267383,-0.03591460067159308,0.05301401337625602,-0.013451925568764374,0.01247885069214249,0.006231104033890297,-0.046220176710740704,-0.03628555786304982,0.005245382662695243,0.0005196123591387472,0.009789805326806664,-0.017465132227735648,-0.03742709082406617,0.0019778865105003797,0.00967272200602701,-0.01508301324890544,0.003211285466798368,0.06771730642839606,-0.01367568563302676,-0.014452296393643963,-0.005982903526404848,-0.026811754248874966,0.03954838396915576,0.0012413575604407461,-0.03403484042227812,-0.039902569129642886,0.03793128143900778,0.04525984073508102,-0.012140268250740596
NTPC.NS,NTPC.NS,-0.022488609389511898,0.04657428942503626,-0.002772115930263482,0.010115170289703372,0.0045790369456924045,-0.012900143121075429,-0.043389933664095395,0.0719930991956571,0.006232724117850046,-0.0023733159567529433,0.008687457842929302,0.01526129561124809,-0.0022375513383890446,-0.013748834301468638,0.0090478835349394,-0.029255676995760108,-0.011885681872633454,0.0016455377968474317,-0.026872854094872323,-0.022822406986006457,0.017920328152868762,0.010925865660885103,-0.01765587172996169,-0.0020861437605229987,-0.010634826916944565,0.02543118828129143,0.06045196602911581,-0.0029884092857174432,0.012643338151342354,0.06859787351974889,-0.03705959561398751,0.0023972598980608606
ONGC.NS,ONGC.NS,-0.014274269846831071,0.06457736271854023,0.01748445928243795,0.03236074299762933,-0.008970768620099543,-0.01543217814494444,0.009985321652480584,-0.01731095217261517,0.01482386093767168,-0.015379300348423925,0.00810021688204942,0.037020825749425015,-0.005200689927037925,0.037166886321969225,-0.022626229682152003,0.032786786943932576,0.000326413982726599,0.022950361827031338,0.014796944892663677,-0.006669830058911178,0.0196693256534566,0.024994429249652363,-0.006930093763319428,-0.024027337571060355,-0.010718101772528705,0.005743635012473729,-0.057381041368867736,-0.013744923238431541,0.006505043653961837,0.009888931260955386,0.023821782884873865,-0.004016557273758218
