Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12
JSWSTEEL.NS,JSWSTEEL.NS,-0.0019555231864147094,0.023821769883243034,-0.009783850818819422,-0.03239045019354141,0.028966325661560603,0.019457535703420327,-0.045244929457605054,-0.03836848506729868,-0.02478851509891712,0.061688586007545065,-0.036563712294481195,-0.021946460595254604
KOTAKBANK.NS,KOTAKBANK.NS,-0.01805659770252848,-0.03909498396222949,-0.016715126807922944,0.0028192791756961773,-0.03641183324821378,-0.03727656251874162,-0.013903178342551985,-0.013747038748035751,0.01782755236383511,0.03819132061815628,0.035294128689467304,0.07104104392689142
LT.NS,LT.NS,-0.016805273610883638,0.007299297213175716,-0.03597641933511086,-0.004308526261427502,-0.00931270343009391,0.010442164120613634,0.04754564701891436,0.030942561405378034,-0.0287284224258865,-0.008280247445635274,-0.043430528980100275,-0.01382135159480141
M&M.NS,M&M.NS,-0.006454706663096047,-0.011962168818770625,0.02520848827662773,0.011594533311003423,-0.03308183523136101,0.013316922496198908,0.013749750150264752,0.037935166874426156,-0.06010655222824042,-0.0017439115592273419,-0.05181486717951414,-0.006593219387752655
MARUTI.NS,MARUTI.NS,-0.011819905966251884,-0.03784207341500791,0.030875115437264705,0.01199542592675186,-0.035914600671604624,0.053014013376310336,-0.01345192556850542,0.012478850692129626,0.006231104033864407,-0.04622017671074877,-0.036285557863050044,0.005245382662640198
NTPC.NS,NTPC.NS,-0.022488609389510937,0.046574289425035026,-0.0027721159302644,0.010115170289703549,0.004579036945687297,-0.012900143120845812,-0.04338993366413644,0.07199309919567476,0.006232724117876339,-0.002373315956744281,0.008687457842910341,0.015261295611277474
ONGC.NS,ONGC.NS,-0.01427426984682939,0.0645773627185396,0.01748445928243022,0.032360742997635236,-0.008970768620097318,-0.015432178145001732,0.00998532165241401,-0.017310952172609785,0.014823860937648809,-0.01537930034843225,0.008100216881994766,0.03702082574943374
POWERGRID.NS,POWERGRID.NS,-0.02472702989281508,0.03593701527880247,-0.018599372820283417,0.018034906794722104,0.015501913865328622,-0.001666712337923327,-0.03638244341919443,0.07516686217056491,0.0005848120914065003,0.04951505705830505,0.026209772570536662,-0.005871392046223316
RELIANCE.NS,RELIANCE.NS,0.008330286049619485,-0.008223074020176377,0.015531721009870087,0.02167646649100909,-0.015101892263363937,-0.009475778267661062,-0.018459152224420346,-0.03925537016706851,0.03209864143531547,0.004984457942068327,0.08725509292780867,0.00018043910581879642
SBIN.NS,SBIN.NS,-0.0366964150738819,0.005165913275918154,-0.030840983715010793,-0.027060314917475427,-0.04191582449337222,-0.0061428728712016965,0.009858406370026475,-0.037389078274280056,0.006927685574936802,-0.006212827511469122,-0.005032400801472352,-0.009305159841305645
SHREECEM.NS,SHREECEM.NS,-0.008308379519934463,0.003507483335732759,-0.018200690391664085,-0.020954993703446563,0.06342634759221738,0.015706537771346247,0.052958098005297355,-0.0045342763500904396,0.012239970266074818,0.020637578979478034,-0.001402648411151399,0.06759635102149202
SUNPHARMA.NS,SUNPHARMA.NS,0.03635636544599708,0.03434330245432721,0.04329537367097808,-0.05006461287162024,0.015019913437934745,-0.037384518627934904,0.0104682813395413,-0.003209276443044534,-0.012987262901780025,0.02170322679922291,-0.018628236782736896,-0.027462549087278014
TATACONSUM.NS,TATACONSUM.NS,-0.0053640104470888015,-0.012822496796781472,-0.005100145843320016,-0.014564794077999568,0.04717372579076056,0.0015996800593304687,-0.04992577017832193,-0.017021041788700415,-0.04062611281998124,-0.04332626479715316,0.042079363540309396,0.024907636392100863
TATAMOTORS.NS,TATAMOTORS.NS,-0.0050516865023559525,0.03060269401946443,0.016509752237021627,-0.0005643660320411457,-0.03576994830714728,0.03919539093551599,-0.005040068656438924,-0.019561914853731786,0.005549235816357909,-0.03276550694845985,0.009483756081039513,-0.01121837988175209
TATAPOWER.NS,TATAPOWER.NS,-0.007699288098833765,0.02859683758556859,-0.02590764301513431,-0.005903098356644615,-0.0028490785882965895,0.03651768182324361,-0.02217381059209386,0.02037515855006462,-0.003501133243889302,-0.04090921173413315,0.022246491815301788,0.010124864076945
TCS.NS,TCS.NS,0.06340805066440355,-0.0010852403783493509,-0.02185378293473079,0.03926082880915512,-0.022053220429770964,0.000417992192508841,0.008837366762227466,-0.006295917017889477,-0.015644722087556354,0.034740211729384886,-0.008037037651889263,0.010214979400338395
TECHM.NS,TECHM.NS,0.05969851934599669,0.011765050675655657,-0.0449225806989793,0.02794756024692261,-0.008305638521103961,-0.010791509366387024,-0.024473638512515803,-0.00016218854631043852,-0.0017842212731381908,-0.03272659924612227,-0.01292357338181308,0.011269653884581907
TITAN.NS,TITAN.NS,0.003388146125947817,-0.023574836641764983,-0.035055274410653134,-0.018797480648729957,0.001985072878561944,-0.0038958614246189854,-0.012704337078327639,0.05380408288587033,-0.01065558528923575,-0.04366113517058623,0.0008134700504985694,0.007931776182239416
ULTRACEMCO.NS,ULTRACEMCO.NS,-0.005896963164765679,0.002175446546889738,-0.015726105464146226,-0.022811490256621998,0.04705881448305613,0.023788526333869218,0.07214227898402677,0.00019312659815266662,-0.008111990831928087,-0.0032078174296654776,-0.004122172845855229,0.045519086971579796
UPL.NS,UPL.NS,0.0019310807353717242,9.598375548133461e-06,-0.010542206650720684,0.005318153867316774,0.014400838453063215,0.06638846440908275,0.017427710963480756,0.0009736589718878037,0.08499523379561785,0.012989784329926984,-0.008414332828813684,0.007237925606233111
WIPRO.NS,WIPRO.NS,0.059518955702117245,0.012188092166234454,-0.030634341226060485,0.036219399853759326,-0.00840909380446303,0.0021907191657147807,0.016538579170118924,-0.0134618702410607,0.0057742007499691425,-0.011052753889431688,-0.008481013542481236,-0.04200876080821412
