Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
HINDUNILVR.NS,HINDUNILVR.NS,0.012547760299981992,-0.056886010209173485,0.013204056191535593,0.007122827723133679,0.03224124533062965,-0.03712793150499047,0.01726208129699351,0.018556661858436834,-0.04659575296205767,0.022770342890658286,0.024251004703896743,-0.02093689042969027,0.0047937046967871395,0.011094255431776485,-0.014695041869029465,0.007398557023394864,-0.028432395033810124,0.03704698291899799,-0.028969663084585526,0.054223882837155464,0.05621003318900056,0.02358793027068093,0.010528113352283437,-0.014154122599366147,-0.0027656446840041943,-0.012567339389186225,0.06665913781738163,-0.011954881149174743
ICICIBANK.NS,ICICIBANK.NS,-0.02404901004089328,-0.0025549648553879404,-0.03883949770413609,-0.04203901454558906,-0.05215562200096087,-0.019446733744766756,0.028439436737910752,-0.024649975574724932,0.006504822900512544,-0.004750422971506008,0.011644849312513143,-0.024032334978806694,0.02360056520988672,-0.00021179032152173453,-0.006631978400042817,0.0024086800553155944,0.011089111399168333,0.029175274928276294,0.004860666765534997,0.030130207889668723,0.01746954179879172,0.010633498538179019,-0.02854663924396425,-0.04010108142462799,0.03817674338326071,0.007250917667496504,-0.0054804135546068335,0.009326682328052945
INDUSINDBK.NS,INDUSINDBK.NS,-0.025273216517197297,-0.023296680158946943,-0.007190496585306618,-0.005269455053750277,-0.009750546270002602,-0.006500629733963277,-0.05672916165623636,-0.022635586412977172,-0.0007605786077888491,0.02067983376984335,-0.03353269763977165,-0.0045176747107168545,-0.04498818434252404,-0.0004957499842628863,0.040167149610579767,-0.029085811699379162,-0.008105533790320698,-0.00617542135849636,-0.003658587463201082,-0.033792775067600436,-0.02070832991865499,-0.034479629657297554,-0.001637028081860569,-0.05270839246158895,-0.028041009345422044,0.01600172468215868,-0.016424061020026037,-0.01937188941662843
INFY.NS,INFY.NS,0.07696872146682249,-0.005137371270260255,-0.03610384307547483,0.020968241976869684,-0.011284613344332466,-0.011224264786175846,0.004621270632615451,0.005416433775671278,-0.01421124292122405,0.014049609203903161,-0.011963768857997648,0.009526898421242552,0.009422921662705856,-0.00894324969266215,-0.005732889817089132,-0.041020681773135115,0.027877236393774547,-0.012746329732705878,-0.012459157494465299,0.021462593659395537,-0.034215425113406646,-0.029239553571757757,-0.014486293079062693,-0.019197468778120678,-0.0001811193333696978,-0.005698379558099452,-0.00469328455068702,-0.009580441602082811
ITC.NS,ITC.NS,-0.014915157030392952,0.0005123385501176506,0.018618512664524252,-0.010614928067046118,-0.02860054270175104,-0.021178656989065826,0.031050473987226074,0.05003042347924324,0.02023798111429921,0.04438788011731761,0.022352986988853754,-0.045579662250900814,-0.04793960065986129,-0.05912889247918776,-0.01987298535094601,0.030059746476670236,-0.0027752433868756814,-0.057143491976016716,-0.012326119560426127,0.01122532055475526,0.04205275731649892,-0.041632663393793866,0.0019317925218691463,-0.04832610641453685,-0.018028905159746297,-0.035844665225526755,-0.02109687613689402,0.014661652704463346
JSWSTEEL.NS,JSWSTEEL.NS,-0.0019555231864156327,0.023821769883242142,-0.009783850818831095,-0.032390450193535834,0.028966325661561248,0.019457535703232193,-0.04524492945765196,-0.038368485067280536,-0.024788515098929903,0.06168858600757573,-0.036563712294508895,-0.02194646059516851,0.018326605785688125,-0.03301677174899671,-0.0038612099326185666,0.033763912962868126,0.04047434877880498,-0.0009978679348437345,0.03732382879516532,0.014559248557261935,0.03460885905311002,0.013186186489617998,0.012781952362451422,-0.0002540001419102078,-0.015304633115731605,-0.004949477905288974,0.014074563218971685,-0.012970826199397241
KOTAKBANK.NS,KOTAKBANK.NS,-0.01805659770252763,-0.0390949839622307,-0.016715126807917063,0.0028192791757049745,-0.03641183324822013,-0.03727656251879707,-0.013903178342369983,-0.013747038748034863,0.017827552363821098,0.03819132061817014,0.03529412868955876,0.07104104392683945,0.0041850626276687675,-0.022972197485571246,-0.01908098485067938,-0.023139088405625428,0.0029044405904065317,0.017875102697973887,0.008714281605601261,-0.026872260265840248,-0.03775020927417376,0.03055752734399788,0.057621594787110805,-0.0060310027564771185,0.0451663428875447,-0.006274526809730398,0.03118996985903954,-0.00980802770970266
LT.NS,LT.NS,-0.016805273610884852,0.007299297213172044,-0.03597641933511349,-0.004308526261415475,-0.009312703430095316,0.010442164120806705,0.047545647018850806,0.03094256140537764,-0.028728422425903958,-0.008280247445688277,-0.04343052898011714,-0.013821351594746088,-0.004621692877606657,0.03226960814286967,-0.016194056873924743,-0.02417652906697464,0.02354367968750395,0.025200320345269873,-0.02146130601503812,-0.023319120001483958,-0.0001977196923664632,0.024095783519089458,-0.006250033618676925,0.04618088524958628,-0.005179897693242353,0.007637681223405085,-0.0007254105481598439,0.09307430411993269
M&M.NS,M&M.NS,-0.006454706663095239,-0.011962168818769194,0.025208488276632315,0.011594533310994316,-0.03308183523136089,0.013316922496245321,0.013749750150183244,0.037935166874407455,-0.06010655222825658,-0.0017439115592912614,-0.05181486717952967,-0.006593219387727371,-0.033432362102610885,-0.0038782902091147983,-0.02160281172327824,0.011596227525186414,0.05590576356739547,-0.03384447596462517,0.06066761408719473,-0.018453217012978973,-0.00931260382737198,-0.013519660314722686,-0.0011499773771149167,0.008301503394488794,0.058917389245799374,0.010428353168259867,0.02773517239730417,-0.013033309640489151
MARUTI.NS,MARUTI.NS,-0.01181990596625003,-0.03784207341500611,0.030875115437270177,0.011995425926738327,-0.03591460067159306,0.05301401337625599,-0.013451925568764364,0.012478850692142477,0.006231104033890318,-0.04622017671074072,-0.0362855578630498,0.005245382662695227,0.0005196123591387386,0.009789805326806655,-0.017465132227735627,-0.03742709082406618,0.0019778865105003866,0.00967272200602701,-0.015083013248905458,0.0032112854667983434,0.06771730642839609,-0.013675685633026754,-0.014452296393643961,-0.0059829035264048714,-0.026811754248874956,0.03954838396915576,0.0012413575604407535,-0.034034840422278126
