Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20
M&M.NS,M&M.NS,-0.00645470666309653,-0.01196216881876929,0.02520848827662993,0.011594533310999458,-0.03308183523137407,0.013316922496211326,0.013749750150248497,0.037935166874413284,-0.060106552228241544,-0.001743911559204541,-0.05181486717960392,-0.006593219387447365,-0.03343236210258977,-0.0038782902090402217,-0.021602811723318474,0.011596227525244569,0.05590576356734025,-0.033844475964691784,0.06066761408716563,-0.01845321701291442
MARUTI.NS,MARUTI.NS,-0.011819905966252167,-0.0378420734150057,0.030875115437267002,0.011995425926744454,-0.0359146006716235,0.05301401337627877,-0.01345192556859284,0.012478850692114112,0.0062311040338333705,-0.04622017671075976,-0.036285557863010943,0.005245382662930163,0.0005196123591411902,0.009789805326858516,-0.017465132227707184,-0.03742709082407116,0.0019778865105319746,0.009672722006036636,-0.015083013248829548,0.0032112854666227434
NTPC.NS,NTPC.NS,-0.022488609389509657,0.046574289425036275,-0.002772115930264761,0.010115170289702288,0.0045790369456811236,-0.012900143120927379,-0.04338993366409836,0.0719930991956783,0.00623272411786156,-0.0023733159567827485,0.008687457843045176,0.015261295611222447,-0.0022375513383966865,-0.013748834301511612,0.009047883534868465,-0.029255676995776986,-0.011885681872575733,0.0016455377968837075,-0.026872854094812985,-0.022822406986091958
ONGC.NS,ONGC.NS,-0.014274269846829252,0.0645773627185408,0.017484459282430673,0.0323607429976335,-0.008970768620093,-0.015432178144981386,0.00998532165243168,-0.017310952172622834,0.01482386093765079,-0.015379300348433579,0.008100216882279637,0.0370208257493404,-0.005200689927051635,0.03716688632204377,-0.02262622968202968,0.03278678694395763,0.00032641398270821803,0.022950361827017783,0.014796944892714744,-0.006669830058946436
POWERGRID.NS,POWERGRID.NS,-0.02472702989281399,0.03593701527880211,-0.018599372820282015,0.018034906794725223,0.01550191386532255,-0.0016667123379984926,-0.03638244341916339,0.07516686217060248,0.0005848120914304912,0.049515057058261064,0.02620977257047882,-0.005871392046361665,0.046295405297671996,-0.01469459023437924,-0.019347194931154544,-0.029151567609449612,-0.013446213611871222,0.0034610385990013616,0.015080647583365248,-0.01625317942032463
RELIANCE.NS,RELIANCE.NS,0.008330286049619204,-0.008223074020175974,0.01553172100987544,0.021676466491008156,-0.015101892263353903,-0.009475778267687363,-0.018459152224414205,-0.03925537016706826,0.0320986414353085,0.004984457942083258,0.08725509292779063,0.0001804391050096433,-0.032095228919534764,-8.53378393171098e-05,0.009708525620841613,0.032458098524285134,0.07910601967545099,-0.010669833362880533,-0.009220162409183759,0.017948945703784754
SBIN.NS,SBIN.NS,-0.036696415073881876,0.0051659132759158035,-0.030840983715015678,-0.02706031491746938,-0.04191582449336365,-0.00614287287119632,0.009858406370030182,-0.03738907827428843,0.006927685574938651,-0.00621282751144871,-0.005032400801531452,-0.009305159841241572,0.013130636422041654,-0.004675064896764943,0.008820571150528256,-0.014324345221874006,-0.014477350239428888,0.00353738404616661,0.02230399661482681,0.06224181114966729
SHREECEM.NS,SHREECEM.NS,-0.008308379519935504,0.003507483335729798,-0.018200690391669494,-0.020954993703442414,0.0634263475922202,0.01570653777144723,0.05295809800527297,-0.004534276350076616,0.012239970266091714,0.020637578979455357,-0.0014026484105640064,0.06759635102155458,0.000850497325006873,-0.019957615875442532,0.03842431677231169,0.001620504986405201,-0.034761062132420806,-0.04476318792281326,0.012363818077030506,0.016604754796187508
SUNPHARMA.NS,SUNPHARMA.NS,0.03635636544599533,0.03434330245433044,0.04329537367096963,-0.05006461287162667,0.015019913437947344,-0.037384518627915767,0.010468281339607985,-0.003209276443044377,-0.012987262901778334,0.02170322679923459,-0.018628236782936194,-0.02746254908710051,-0.006980662222424417,0.003398614054566155,0.02593832596583081,-0.028128846167544724,-0.011338847524175435,-0.03206323228124469,-0.024674505926978417,-0.008500283022035322
TATACONSUM.NS,TATACONSUM.NS,-0.005364010447088068,-0.012822496796780217,-0.005100145843321179,-0.01456479407800227,0.04717372579075359,0.0015996800592673504,-0.04992577017833958,-0.017021041788707027,-0.04062611282000955,-0.043326264797110575,0.042079363540522885,0.024907636391729403,-0.011661322638633101,-0.000987139136311116,-0.00033646009242091235,-0.02088185957896034,-0.01523985311729036,-0.029456630208466044,0.03596085155540061,0.009809797743874098
TATAMOTORS.NS,TATAMOTORS.NS,-0.005051686502356406,0.030602694019465266,0.01650975223701894,-0.0005643660320432506,-0.035769948307159384,0.03919539093550945,-0.0050400686565164115,-0.019561914853751833,0.005549235816338446,-0.032765506948436676,0.009483756080929835,-0.011218379881957938,-0.029457361852205866,-0.058932207915360905,-0.03557019582581309,-0.030292358914381645,-0.006087984493475109,-0.019722005219418436,-0.023620061270431324,0.028579792885714696
TATAPOWER.NS,TATAPOWER.NS,-0.007699288098833186,0.028596837585567168,-0.025907643015137656,-0.005903098356643143,-0.002849078588313309,0.03651768182320397,-0.02217381059215714,0.02037515855005288,-0.0035011332439192086,-0.04090921173412782,0.02224649181541378,0.010124864076695784,-0.019582093360650223,0.03956231304390521,-0.01919781104174428,-0.032380163614638115,-0.001124021507331083,-0.032746239268540686,-0.023905358474264043,0.07765504652652676
TCS.NS,TCS.NS,0.06340805066440404,-0.0010852403783517522,-0.021853782934724012,0.03926082880915795,-0.022053220429766922,0.00041799219251246604,0.008837366762236305,-0.0062959170178780175,-0.015644722087539444,0.034740211729384914,-0.00803703765180003,0.010214979400461052,0.02101358961436223,0.009036283680001592,0.006144534974374122,-0.026391430524962158,0.001976633668054953,0.0036694828836382936,0.01002424854425761,0.00553380715215196
