Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16
SBIN.NS,SBIN.NS,-0.03669641507388257,0.005165913275914403,-0.030840983715027352,-0.027060314917454274,-0.041915824493364076,-0.006142872871118299,0.009858406370064996,-0.037389078274290895,0.006927685574938705,-0.0062128275114604874,-0.005032400801505916,-0.009305159841263119,0.013130636422051659,-0.004675064896750066,0.008820571150527303,-0.014324345221822713
SHREECEM.NS,SHREECEM.NS,-0.00830837951993584,0.0035074833357293354,-0.018200690391677033,-0.02095499370342991,0.06342634759222791,0.01570653777163607,0.052958098005213235,-0.00453427635006266,0.012239970266080659,0.020637578979457928,-0.0014026484109396257,0.06759635102152538,0.0008504973250577599,-0.01995761587537852,0.03842431677234815,0.001620504986414892
SUNPHARMA.NS,SUNPHARMA.NS,0.03635636544599659,0.034343302454332585,0.04329537367094324,-0.05006461287164931,0.015019913437936324,-0.03738451862787179,0.010468281339745764,-0.0032092764430822623,-0.012987262901799572,0.021703226799220193,-0.018628236782817262,-0.027462549087231294,-0.006980662222411878,0.0033986140546149015,0.025938325965807467,-0.028128846167523126
TATACONSUM.NS,TATACONSUM.NS,-0.005364010447087788,-0.012822496796780991,-0.0051001458433295975,-0.014564794078003639,0.047173725790754045,0.0015996800590917328,-0.04992577017837406,-0.017021041788719552,-0.04062611281996393,-0.043326264797118416,0.042079363540383254,0.024907636391961894,-0.01166132263860843,-0.0009871391363204523,-0.0003364600924147436,-0.02088185957896114
TATAMOTORS.NS,TATAMOTORS.NS,-0.005051686502356487,0.030602694019465516,0.01650975223701878,-0.0005643660320487821,-0.03576994830714839,0.039195390935510575,-0.005040068656658634,-0.019561914853720913,0.005549235816364005,-0.03276550694843648,0.009483756080981502,-0.011218379881920225,-0.029457361852237726,-0.05893220791540942,-0.03557019582570895,-0.03029235891438237
TATAPOWER.NS,TATAPOWER.NS,-0.007699288098834329,0.02859683758556624,-0.02590764301514254,-0.005903098356632597,-0.0028490785883027317,0.03651768182311237,-0.022173810592301446,0.02037515855007968,-0.0035011332439016645,-0.04090921173411846,0.022246491815359582,0.010124864076826669,-0.019582093360640956,0.03956231304385945,-0.019197811041792318,-0.03238016361461685
TCS.NS,TCS.NS,0.06340805066440304,-0.0010852403783507029,-0.02185378293470726,0.03926082880916902,-0.022053220429771182,0.0004179921925551481,0.008837366762240876,-0.006295917017879825,-0.015644722087566013,0.03474021172936604,-0.008037037651864328,0.01021497940042352,0.021013589614374533,0.009036283680028132,0.0061445349743313935,-0.02639143052496353
TECHM.NS,TECHM.NS,0.05969851934599656,0.011765050675653543,-0.04492258069896552,0.027947560246943767,-0.008305638521101867,-0.010791509366518182,-0.02447363851246785,-0.00016218854632280033,-0.0017842212731265746,-0.03272659924611048,-0.012923573381800915,0.011269653884615961,0.004243917755638021,-0.020075676240388324,-0.011689339853873687,0.014558475519306344
TITAN.NS,TITAN.NS,0.0033881461259484603,-0.023574836641767162,-0.035055274410664305,-0.01879748064871462,0.0019850728785597844,-0.003895861424734496,-0.012704337078315512,0.053804082885846295,-0.010655585289222835,-0.04366113517059603,0.0008134700505530268,0.007931776182199073,-0.022685377656408944,-0.007854124196671522,0.0022873004956792875,0.09830032862280459
ULTRACEMCO.NS,ULTRACEMCO.NS,-0.005896963164767154,0.002175446546886281,-0.01572610546416019,-0.02281149025660616,0.04705881448307238,0.023788526334256273,0.07214227898388678,0.00019312659814986626,-0.008111990831934233,-0.0032078174296775275,-0.004122172845722573,0.045519086971514536,-0.046810530180724175,-0.023387255475016782,0.0012637434232030105,0.00685504659502805
UPL.NS,UPL.NS,0.0019310807353710106,9.598375544902352e-06,-0.010542206650716108,0.005318153867332146,0.014400838453060278,0.06638846440917662,0.01742771096313967,0.0009736589719981245,0.08499523379563144,0.012989784329912709,-0.00841433282877023,0.0072379256063311165,0.0716960573464642,0.01978597982337073,-0.013230267237637462,0.003928453655409316
WIPRO.NS,WIPRO.NS,0.05951895570211662,0.012188092166231923,-0.030634341226038697,0.036219399853781586,-0.008409093804454315,0.002190719165810714,0.0165385791701009,-0.013461870241064783,0.005774200749974475,-0.011052753889421438,-0.00848101354260991,-0.04200876080817891,-0.010345560803566883,-0.019374689357324566,0.01801377913157815,0.03329110655248107
