Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
NTPC.NS,NTPC.NS,-0.05527937438696443,0.028993832593666346,-0.10256684540473898,0.08790144627087494,-0.049320261812220954,-0.028630666257406498,-0.0624346578200217,0.016244211487481553,0.008290886916428894,0.06808528605469014,-0.04479365304213505,0.013144507833019582,-0.015079651418542932,0.08898311731467884,-0.04264191004739484,-0.048479867574123175,-0.032614950597474296,-0.03932013999043338,0.06150301557902086,-0.05717329437575513,0.06958844742495221,0.04161277343665134,0.03272817620810555,-0.04002073975261334,-0.030106382286578963,0.025694646568318342,0.006674394028983078,-0.0786759990410031
ONGC.NS,ONGC.NS,0.07587852467039982,0.06489638086683278,-0.05048120881615646,-0.0005999195902570008,-0.00046612384535679274,-0.02227881339873941,-0.0829527336807754,-0.13012434503495224,0.02205653660557124,0.06443081890636852,-0.06604016856919602,-0.02715193095018983,-0.004673582186251391,0.0235687621211229,-0.07017643698894059,-0.10676990633955609,0.03392328992021613,-0.045408737884892275,0.0662768705572563,-0.004877776345034054,-0.0018107502977975428,-0.02344416106087937,-0.018915893158293246,0.03949408505386496,0.02778896102007014,-0.031124491446419354,0.06426596078503727,-0.07641014611008644
POWERGRID.NS,POWERGRID.NS,-0.04804491603835369,0.032229096097222076,-0.09111319876993657,-0.03806048529945408,-0.08359071995481593,-0.10283152161723723,-0.0679245554637748,0.011521792318345665,0.04271031432567515,0.12312003584231057,0.04856053267770315,-0.01643059796632959,-0.021055093813814922,0.012651349363747939,0.021066476147238354,-0.047170388540986145,0.013810848001761626,-0.0375174381839958,0.014086372568885572,-0.02349906881560815,0.011894015057554878,0.09568763555039532,0.060475446107412276,-0.0720706055890203,0.03390866451357018,-0.008726434903981548,0.08279879314475463,0.05897998667147734
RELIANCE.NS,RELIANCE.NS,0.02342308818445043,-0.06248929814462076,-0.04509403481119504,0.018948502835132847,0.02636142270996488,-0.03392321064557473,-0.0714265505485177,0.06769084499535721,0.09982563519718647,-0.025622955913239882,-0.01776926068795804,-0.023166747238572653,-0.04540667611650474,0.03199140670280357,-0.06473074504038642,0.019644718997454902,-0.03647484573071611,0.03552760088026605,0.03275778847939662,0.06914923219372601,-0.07921630464433418,-0.07460329416857871,-0.0680609373590901,0.06011909040155531,0.03440633295239467,0.036988947817761506,0.029817527657869162,0.016102258499154504
SBIN.NS,SBIN.NS,-0.061575420568067245,0.018348319691813608,-0.014268527558332019,-0.047378161067769334,-0.0008796738447726976,-0.07889861519464067,0.0001880130379852463,0.0082009482805961,-0.07133034509560328,0.026423962249004906,-0.05801275879751421,-0.0026239725695504064,-0.05201885785460136,0.005727975510462366,0.038184407916525186,-0.025557866759210963,-0.021442069026739077,-0.04820991882287954,-0.005803892301125774,0.08090474309391738,0.05858308344925452,-0.06989200526615083,-0.07308553486809323,-0.028661890488061465,0.014097122166652487,-0.09144162361780032,0.012801364913314586,0.030673266142349432
SHREECEM.NS,SHREECEM.NS,-0.023957565157061475,0.029994858942341197,-0.05902544846739853,-0.07489143832870976,0.03744724969454762,0.039959644135209985,0.06969985711973287,-0.007540274243317506,-0.0413965373565092,0.04761919175180062,0.07618511941727579,0.05297597200782564,-0.08151898836335703,0.010532603233565908,0.013192467324763004,-0.06860603610209842,0.054784754141144934,-0.07032726384715907,0.07113741758095429,-0.0004443617700648812,-0.030162481326468895,-0.000621138381815578,0.054704919512903113,0.04526567635133491,0.050740101228048694,0.021034650144393686,-0.0045315411695858844,0.051228765947921855
SUNPHARMA.NS,SUNPHARMA.NS,0.001260391758824394,-0.004690654149435746,-0.054258351690207915,0.0578815237916443,0.0646774788379231,-0.04217808669124127,0.032696750276715,0.0648659364343532,-0.05360135215402936,-0.03913379211153212,0.056973158675349835,-0.06714864596380822,0.08049393316599099,-0.027934232689481493,0.054900055186449484,0.039981176569379585,0.12228616578999976,0.006687137463061074,0.11911678146520815,0.04033567867073381,-0.051019349928203186,0.07791013289095455,-0.08609382765703291,-0.006498469108048876,-0.05651348312943009,-0.031461324013533395,-0.05741452460405098,-0.017580508383749187
TATACONSUM.NS,TATACONSUM.NS,-0.05239371294730735,-0.0018717822473250355,-0.05467241071768748,-0.032618043544954525,0.007932027322621129,0.03498783568888275,-0.0010344594148286289,0.043981848126093535,0.06422124913189149,0.022621007181196872,-0.01676046463584805,-0.0667827324565287,0.004769887541148681,-0.06667974210467299,0.05339580449754168,0.04560162737403547,0.06292189871663402,0.03477345627241461,0.02662382016916406,-0.035414955210541756,0.07919838207982562,-0.03255017549787316,0.04478538148065024,0.0031526653007252665,0.07092446928337923,0.07924834800594807,0.046537210846600646,-0.04620559602200171
TATAMOTORS.NS,TATAMOTORS.NS,-0.01498959976438195,0.02620205145689053,-0.049897030112697305,-0.02762524587192522,-0.002886402775997043,-0.017259443903562027,-0.03427820758103512,-0.052355505358263436,-0.06043558614736804,-0.10637718645724768,0.05858320850529994,-0.014028433906873534,0.058287713624060794,0.03283447195449651,-0.07626053105414687,0.03985812594028225,0.0572588831506464,-0.05542795187748384,0.020688991205989313,0.03827325840249679,0.08329988170835327,-0.030221698840709386,-0.015295128227345122,-0.04984084382427182,0.02914350910245696,-0.03906555078530664,0.07178944971679627,0.0059184459572743375
TATAPOWER.NS,TATAPOWER.NS,-0.0133340734241261,0.012283130878558184,-0.043605022127750546,-0.02458289430687445,-0.033347665942981775,-0.04538396676659002,0.02012697890435239,-0.042960045456186695,-0.0751048110033823,0.09866274524147463,0.043506608958826916,0.06904522869018152,0.06636946659605614,-0.03881458019923657,-0.031067607312493906,0.04154774757415444,-0.0038446788538334348,-0.07809366770328324,0.03816560407474546,-0.046003116648631014,-0.008044792769501926,-0.01947568278940337,-0.0009111649791392837,-0.023630545008355895,-0.06812244829895703,0.051115919683902056,0.009267810679913084,-0.05796697734277861
