Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32
DIVISLAB.NS,DIVISLAB.NS,0.07608563139783538,-0.08780658887062197,-0.0014866573419099287,0.0068054731257001415,0.03564569486373813,0.01667135042262725,-0.008789760092011186,-0.11803678341063599,0.05918260925794505,-0.009592980415114397,0.04440016138189141,0.017687400870126352,0.042293959005747506,-0.01124852350313095,-0.042253005961178446,0.057792645631325454,-0.041330772930497764,-0.06666961488002703,0.09308364861455655,0.06354340304347911,-0.025043684145098083,-0.051194338834625826,-0.01595458531307471,0.0988427265336702,0.05694113506393101,-0.011788218584784231,-0.06078795439967239,0.06033222999946874,0.008050937881329948,-0.006145460930612609,0.07711101577827252,-0.016655138179117502
DRREDDY.NS,DRREDDY.NS,0.05372836634437214,-0.09766379323257525,-0.03183205960670123,0.07398957669348585,-0.018774627582011167,0.06441080395069701,0.06627469104162223,-0.07625420573332878,-0.05990898151870829,-0.046448189468284336,-0.022483764190877647,-0.13298866757237204,-0.03919111763979543,-0.026582491211444088,0.027536705439828637,0.015249607604462529,0.01728366175536298,-0.12083061031027514,-0.02430559781944144,0.020460214722723306,-0.020212438112767427,-0.09635393616726702,0.06842910684571586,0.07189078597017089,0.00028134705470598604,-0.047140337291260395,0.02872331628179656,0.04385320712703693,0.07480485677851798,0.0415468449479241,0.049165554058023274,0.03928623160489768
EICHERMOT.NS,EICHERMOT.NS,-0.08954204148333414,0.06822695863940814,-0.010704854642080909,0.0677764429412461,-0.05422537742237298,-0.0383769076706122,0.0743241850726272,0.024360376259943698,0.07250448920734437,0.05839263731095863,0.036252774314629664,0.02919773577075728,0.06940057687526266,0.02452400496572438,0.050187911075193874,-0.05698958020687896,0.02119256893810187,0.04880387800966259,-0.05211533979411153,-0.03970184766968644,-0.037136207601162666,-0.05457764459416756,-0.03529568586315453,-0.004634124666382541,0.0439339275945664,-0.009948602177726648,-0.05912362057503767,-0.0336566074819176,0.03693871443465117,-0.04616072799312771,0.02574901924703632,0.05266080030213891
GAIL.NS,GAIL.NS,0.03060748111096976,-0.038330423869654864,0.03945743852450925,-0.08753123252711278,0.07155682627909339,0.03460784295809957,-0.03998072200350692,-0.02827984592886238,-0.04803885504165522,0.059646472862582914,-0.036043533681196414,0.022010775521238823,-0.028061065470207442,-0.011332183303252056,0.05683808670762167,0.03695156615530774,0.06979984450558796,-0.037674786964732324,-0.08577455361075742,0.008370475432549228,-0.01773375424584013,-0.00665564778970588,-0.060805685512105016,-0.06431978318719604,-0.0836151484420793,0.00980752032349789,-0.02424728913929605,0.027550261632239774,-0.10338627115626539,0.0214593861286427,-0.0586203363067348,0.05884033922876114
GRASIM.NS,GRASIM.NS,-0.0265840793971825,0.0010223499365593514,0.05235794935375089,0.0675660514539167,0.06782709005274769,0.04307257858910051,-0.05292426556468893,0.034996778561924485,-0.04377161181604515,-0.02548259890607557,0.02883402030496559,0.014482871573889845,0.04151384674403709,0.023066240004524265,0.026835346595841487,0.03717156840206538,-0.024500048770386907,-0.04734079291840004,-0.0021403877524069333,-0.08832131349597565,-0.07596027906844732,0.003188607294534504,0.03483575328336398,-0.02074517200346899,-0.032818594846159524,-0.014008788821223826,0.006226314830329473,-0.0554012046018139,0.03160280633407275,0.00871260011755385,0.017352834247754297,-0.04662341670206686
HCLTECH.NS,HCLTECH.NS,0.12957277462791908,0.019822562634738004,-0.0034112675054922908,-0.006639001689882806,0.06258430228170275,-0.019924185105986713,0.08512961468855927,0.06688978591433667,0.04453935762392071,-0.03890676046573887,0.07302562497375432,-0.08427172144327456,-0.0872750488412094,-0.0291913581160494,0.08931223227388344,0.07187603209648469,-0.05705095331744901,0.02698011541722422,0.0005725081852935716,0.043016756274216465,0.06653653021227061,0.07224496609175068,0.0355285713239802,0.059078762927431895,0.014347591837670816,0.01362824210347425,-0.04072707229222742,-0.02499099757087928,0.022733561071544787,-0.034280847049622545,0.03395377940500083,0.014348968798340751
HDFCBANK.NS,HDFCBANK.NS,-0.017359637705519175,0.06645206825938138,0.04153427282818762,0.06528694090723478,-0.023231070493432503,-0.08264537148800762,0.001693261240584698,0.019516841722555314,-0.0230608026230728,0.029998508727288344,-0.012747123267777796,0.03899890599417779,0.03259095788258962,-0.04046578155668145,-0.06032207291462777,0.005238594002002983,0.01957580197491436,0.04670472812192096,0.07243756390139457,0.048062005688091096,0.0375724301575895,0.009854881351755735,-0.008292489833936139,0.013502002020020384,-0.0508722575033381,0.024948726720050527,-0.003461839481297481,0.04898055907947309,0.01773753000801732,0.024794971341404137,-0.03732403381987296,-0.06338697304318888
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.0725570173813018,0.013000059890651524,-0.06039251411304953,0.01169912065933262,0.045737973943809046,0.03162919032037556,0.04025308285020986,-0.05840219182160509,0.08294333294996328,0.06416481102162472,-0.034816088152490654,0.022908939759828894,-0.049496089723184006,0.0558774556611091,0.08970071419146895,-0.05416620135173911,0.04575528823172796,0.06382501441935079,0.03752221722473131,-0.014531654865053275,0.018768222877052324,-0.04860390564909512,0.01232155580355367,-0.04034521664970655,0.06279708261621,0.06699106721641196,0.0220150104782609,0.06408899449776295,-0.052441493105377726,-0.016532497077591652,-0.050555550822797966,-0.031659016931568286
HINDALCO.NS,HINDALCO.NS,-0.037494030075812174,-0.02113926688261816,-0.05162350068473923,-0.09845592603653533,-0.007217144649671067,-0.008296434329432953,0.05550166236952763,0.07068576490250618,0.016423776842840587,-0.015110446597995228,-0.0309304596248984,0.024056831277621597,-0.04906333362425619,-0.041357119120881074,-0.025335282990156846,0.009250240144144281,-0.03200159299567585,-0.031577088931398344,0.025210025442753723,-0.1003432930227851,-0.050853926008504836,0.060917466563710894,-0.040267568958210244,-0.0424842734574005,-0.001876043772114367,-0.08159156669561983,-0.040810185689785235,0.008291310542165309,-0.04509350773456587,-0.004172266903839985,0.03677288445703136,-0.012950257667412616
HINDPETRO.NS,HINDPETRO.NS,0.0033734553001126748,0.021827643208485712,-0.07407584230924547,0.016145962612054823,-0.05246639237221795,0.0018369270820126297,-0.0939686620506381,-0.015201451265542763,-0.03408137691396,0.08821330774138496,-0.050993953372695994,0.030801609658072788,0.036775596151005285,0.026620111879988015,-0.008333206674978237,-0.004335975033576371,0.06643793254006786,0.07244761473781262,-0.0575135056774813,0.0031901920910937243,0.048078426176735176,0.0642783237533883,0.10397267570464447,-0.05032598635363142,-0.039004399407424555,-0.045734568360265224,0.03692906086194212,0.004587026858631522,-0.049483164710607985,0.05434648450240689,-0.01342281893647194,0.02224221648638256
HINDUNILVR.NS,HINDUNILVR.NS,-0.012326124474519022,-0.029978064679761395,-0.017589424564390242,0.07078640461903955,-0.04628981814228261,-0.09660754323844147,0.07093690582509032,-0.07705271074677232,0.026652511054946617,0.05059590730017371,-0.000503300941193187,0.0007286775511718579,-0.04967787132351413,0.014924029382434232,-0.012518241584205843,0.022194944698569436,-0.05701436239354761,0.039901036593425386,-0.0509459465223333,-0.020830729004785675,-0.03730746313482611,-0.03875710987629126,0.07868403680744414,0.004376152798175879,0.08785094529331644,0.09978580987003186,0.05267080230115655,-0.060935073146257984,-0.008614994011469309,0.07723390356600807,-0.04969526041778449,-0.08191487153152065
