Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36
HINDUNILVR.NS,HINDUNILVR.NS,-0.03962324028670269,0.03943516995821285,0.0011419328256314035,0.07131940741273389,0.06918547965612672,0.09974801775385829,0.07484228821814715,0.0028732695620172074,-0.0317328350494378,0.0034093816815282526,-0.043535585258135986,0.03568194565991298,0.021457807370693922,0.01851142463028111,-0.005158424185351568,-0.06304213274586801,-0.0390430548505302,-0.09323314954022963,0.06603835748823228,-0.020999253214722173,-0.04212264636928445,-0.09903840547861799,0.03399037744448005,0.08105033174717406,-0.01694847682314784,-0.054147137728343515,-0.02227588850785973,-0.041629810807937186,0.02702049616997679,0.040089703873123196,-0.008206505951785244,-0.05997905877093642,0.07261465090368009,-0.024626427635130503,0.030372668059886764,-0.039915941493812696
ICICIBANK.NS,ICICIBANK.NS,-0.0403096536956045,-0.07352262564015168,-0.006414858026812851,0.04860996520224623,-0.06471860084012723,-0.04311642057391958,-0.059580290133847996,-0.0074970103194991295,-0.022373098712530938,-0.08041368797068278,0.006868020638007126,0.0020212565681228525,-0.033825904792438674,0.043269083663845534,-0.06043538486896539,0.06837295965261626,-0.030244273078636124,0.00994356685706765,-0.012962215337807807,0.03460675412885434,0.023903425930045203,-0.019743558313999803,0.05292364095114318,0.01509820766957904,-0.018516492508526536,-0.031614126832831574,0.06508305820106744,-0.0367518381086226,0.045169850762954274,0.005968167941033944,0.03633776619549712,-0.00177392773108621,0.013605024928830717,0.033034717009837754,-0.05838386179951506,-0.03288482681651652
INDUSINDBK.NS,INDUSINDBK.NS,-0.05458628076408293,-0.02959934419310379,-0.06453042456729047,0.037725514288651486,-0.0016484727641507878,-0.023466907320046502,-0.01813100220433779,-0.04380969449420991,-0.010464827963262186,-0.014416742221424153,0.01404996017587229,-0.013135422283233545,0.06045669140780708,0.03747535829005347,-0.0453888830140263,-0.011172817322639424,0.007055707782294236,-0.05615911928026524,-0.04847273777424446,-0.07995615071021146,-0.009272814167658447,0.043527120374117365,-0.0431098895335588,0.07239996622793345,0.028648553442132473,0.017055151571872384,0.0026172764839753246,0.039822193659361176,-0.020131486663119546,0.046871380069594064,-0.021211195871681267,0.0353832704111905,0.011887346894254934,0.06449244878843709,0.03396556129082792,-0.048609818963463426
INFY.NS,INFY.NS,0.024953074038093156,0.07798866146406352,-0.010102063736152987,0.07715132158473643,0.0016412999786985171,-0.002335388673018545,0.015173422329199585,-0.04985511309089283,0.029251456668820043,-0.014227147235322861,-0.0301129691225578,-0.008042514784828,-0.007832554165922686,0.05570175870800544,0.12226341454072807,-0.02637254360512038,0.0276439822915698,0.017603276435257737,0.020714823541095457,0.11445440655875165,-0.011644517570001685,-0.1011177725987326,0.06263757399896895,0.014612361394892978,0.11607513171137834,0.06751935862341521,-0.07253654784566477,0.02951695754565029,-0.03223467468836182,-0.0381712316677772,0.03493106892974133,0.03909657893377583,-0.10814048512093975,-0.025227151343535967,0.030014005928416163,0.03663610017971089
ITC.NS,ITC.NS,-0.012005287766167506,-0.06626786015541539,-0.023637987665983476,-0.01799948433596939,0.05721903495003435,-0.03449082129627549,-0.042647617610255324,0.052641109095442416,-0.06827206978920504,0.036983038665642155,0.004517172903476403,0.04078810352567933,-0.019661986708425193,-0.06079360078674572,0.018256746094224154,0.039550347950489985,0.012057645018129523,-0.046567734228945966,0.03143514028642042,0.03572350874331066,-0.006867154548915376,0.02651862377802562,0.06417558588459911,0.04717542015010953,-0.06396861508726741,-0.002573114146555419,-0.048703703111717456,0.014900749790984276,-0.02345444724711627,-0.052255161441201604,-0.0019698465703104078,-0.05781830142511418,0.0882621513269059,0.056597994407222685,-0.08472737787793869,0.06779079905606515
JSWSTEEL.NS,JSWSTEEL.NS,0.020856297444753244,-0.03577359752930896,-0.0733833512866503,-0.0017179705513571224,0.03955050913392018,0.04828379349119885,-0.0421270396999015,-0.05064075015517198,-0.041879793565416726,-0.004593898708175674,-0.05574726805301062,-0.05704287864791896,0.04534092214125892,0.07918011185165093,0.014422173725418954,0.06999173219391622,-0.020168889720529153,0.019684487377983128,-0.0542192818361178,0.034333724699449716,0.06807066443729831,0.05165332398895044,-0.015073833645893087,-0.0020691003826160547,-0.06274824502692179,0.05089391043731084,0.030375086031045932,0.006282338634121623,0.021675657119624204,0.010676946140568444,-0.06980768553570879,0.030314140055633626,-0.026823184291602256,0.017544529846948993,0.02580614567827951,0.050611167208339886
KOTAKBANK.NS,KOTAKBANK.NS,-0.03342325864262044,0.007101030132483455,-0.07210208330033256,0.05656309521478969,-0.03588294201251485,-0.009789926743137771,-0.016397621946687306,-0.08453854835190856,0.037985532770623005,-0.09039157854856311,0.005767446026883234,-0.017262366819511016,-0.0810303964403282,-0.02068684112879165,-0.07968524318227106,-0.062136648072004676,0.031348450572681805,-0.1140773061683514,0.03838057076053089,-0.06162631081069993,-0.034725020219343365,0.010436740029350107,0.0187005076969074,-0.017420881375255323,-0.02107256672336123,-0.016998454302140576,0.03334564123558478,-0.014767343631227474,0.041480482161384814,0.04200311064482059,0.03501286723822415,0.03528681838980898,-0.011773816992149584,0.04352943719212409,-0.04172238213520876,0.006366018357938896
LT.NS,LT.NS,-0.0005950315585504814,-0.023665819123026545,0.038138281540080886,0.031426136432814784,-0.06100380277598139,-0.03880222822188075,0.023413429940589432,0.04980510139469433,0.07654691413493846,-0.001205457076463997,0.051269154401675565,0.009214145989878355,-0.03499059476836994,-0.043555023106302236,0.051876569140835625,0.038751822952975044,-0.057862894459656755,-0.008005565135825343,0.009926635941350266,0.0063735984384831355,-0.005224887534498149,-0.019931464457600988,-0.034446676437078314,-0.0031067285676601433,-0.012200524734756463,-0.05940678323322162,0.03653148986856579,-0.026731229729239043,0.050684728257200704,0.054569029587574064,0.008384210786083719,-0.003978041132689815,-0.004834277956435279,0.07940013170287138,-0.0320589505984248,0.020546449026762663
M&M.NS,M&M.NS,0.0003093561942951072,-0.04381593837043677,-0.033243148155018144,0.015894956446671098,0.05322426252827738,-0.017782068236215177,-0.0003048740974804076,0.012260520056569166,0.02082448243714186,-0.026721688565496764,0.08809474635023812,-0.05521718576610505,-0.01269962041848818,-0.08564834138871139,-0.04455771553081807,0.014855213653565366,-0.05568136291457241,0.05507898506470253,-0.07818395273044225,-0.011083321011957728,-0.02333747679249553,-0.06119820244348154,-0.045918724887267975,-0.012278654351796106,-0.013931289266172457,-0.004680003209050354,-0.0005577639399322366,0.0011014529186640564,-0.10051280483469904,0.01751375359616289,0.06996077607693914,0.007782665811165308,0.024381977923565137,-0.020312726513241435,0.014639194784816166,0.01772112207058237
MARUTI.NS,MARUTI.NS,-0.06904783976367292,0.050857376710753494,-0.052201088326128624,-0.05596720698235723,0.037700380378317466,0.05609292239174058,-0.039088373202036446,-0.0029763978476176948,-0.03503854878734089,-0.04256316457731997,0.049963037129132644,-0.029932743093837783,-0.021773570387264674,-0.0553967407503641,-0.10154943046145266,-0.06788505318449667,-0.011414060288906269,0.042494688822947706,0.02535513846560145,-0.020809401823576146,0.03215436410076705,0.039406819661972695,0.011888143509561133,0.02719909045443199,-0.00796029983353198,-0.016599737100833435,-0.052322997120496546,-0.0524187676736535,-0.07585866816112873,0.030178885006795483,0.043914866084154854,-0.009987290806447483,-0.019916819946852585,0.041827577516505024,0.0674381102358441,0.02958907300593399
