Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20
DIVISLAB.NS,DIVISLAB.NS,0.04714112091929841,-0.12299436115693106,-0.037969122684935484,0.11306618584825702,0.0013171716678768487,-0.13667355044263452,-0.10471070035774742,-0.0014966012163851678,-0.045413378879463846,-0.0975531061143092,0.04203507506386324,-0.028607028372648998,-0.015675166004850548,-0.05408458649292627,0.0789769678426648,-0.027459650402631753,-0.04406134250958492,0.02967976925070111,0.03595090603398731,0.027625201350697178
DRREDDY.NS,DRREDDY.NS,0.04924627038122595,-0.09852637809905822,-0.09768733585174902,0.054891574549194216,-0.07908815118852283,-0.10979227945843381,0.11455382280936327,-0.04859959179415646,0.04188572131405934,0.016153315031593122,0.13555199193063966,-0.05489321031593939,-0.03109448462639133,-0.01895686029253129,-0.0007439918411183588,0.05079654160885954,-0.024651732546325904,-0.11305006059583747,0.07539686011636454,-0.08780086323229665
EICHERMOT.NS,EICHERMOT.NS,0.06057922994094088,0.11264974056579952,0.09222664595570555,-0.04771226859971719,-0.1161374908550521,0.06474928675686839,0.014966700654218805,0.040103377861898645,0.045411805091011184,0.04972992554297924,0.016202752126183766,-0.06497237410911398,0.025871815414568466,-0.032238046313890434,0.03342575516523783,0.001089723113151172,0.0624819638696171,0.05567276735670443,0.017060306772580566,-0.10295183673162425
GAIL.NS,GAIL.NS,0.002710288265422169,0.061546166953579555,-0.09228314368106498,-0.02527845054061674,0.06193186824454406,0.04298066953076208,0.05147220686915595,0.05483162266722391,-0.06838982713436838,-0.012968460241529579,0.0712588113035482,0.06808597018471368,0.06417108064529044,0.09875556833024927,-0.02390574406391092,-0.0241437273488207,0.10714327574491148,0.017363322767430207,0.07210239959742074,0.10713330611582648
GRASIM.NS,GRASIM.NS,0.060041463631977064,-0.02396360419532897,-0.009902078281994795,-0.08956445022703498,0.02775660621336032,-0.06360663690791113,-0.030578409857236342,-0.0013950545294695027,-0.0008997177695580378,0.045127209984822815,-0.09141477196933648,-0.0940332865873266,0.07004404943012234,-0.005728874328227348,-0.08500314864177427,-0.005642147721029436,0.02096705781968378,-0.03031489616088642,-0.0018667667753826244,-0.04199696923075699
HCLTECH.NS,HCLTECH.NS,-0.11375407683474477,-0.09048884047574685,0.02775406055876732,0.07989077487743185,0.04094529850876956,0.08774477395009807,0.042512298642027886,-0.05239005619384977,-0.0029414531309994887,-0.005173059051383718,-0.03821725922968794,-0.109974674645231,-0.1443862918379651,0.06959923178867403,0.08859701702108946,0.01919391611788593,-0.01720628494005441,-0.011953107721242934,-0.053646006375616936,-0.05668629583924563
HDFCBANK.NS,HDFCBANK.NS,0.03578819584314764,0.08316573329253271,0.06860890797607226,-0.029438524835239066,0.09062477634015546,0.022642191480540648,-0.03032118850498226,0.009595662676911799,0.0273457851971504,-0.056179334839169835,0.02871942804282917,0.09035713802184071,-0.05282703303206979,-0.06094951348586935,-0.03251842874691227,-0.03797875208435747,0.015966886124545807,0.017662197402545998,-0.04479725722080358,-0.06138749917995627
HEROMOTOCO.NS,HEROMOTOCO.NS,0.027590898331383142,0.04972138742723849,0.02712159198219618,-0.06269418614902093,-0.008466945852039828,0.03134759510716396,0.03805355326942964,-0.16796595573219614,-0.06370728044780265,0.05282654098181929,0.07761481796991816,0.04912611796127093,0.0038644775600673773,-0.05344781046610503,-0.0569521127168963,0.028010725896265173,-0.10160534597568513,0.026263271781845163,0.07956027683165108,0.00015722460965719682
HINDALCO.NS,HINDALCO.NS,-0.016523942934094246,0.009653376916583063,-0.02205128654553781,0.007000711422862901,0.05818675634232884,-0.009648854381771611,0.11496615118242626,0.07524132034028895,-0.03975216889861209,-0.028911419667030334,-0.05407846717488767,-0.06946579783000226,-0.024717163074335212,0.02397893302322503,-0.12479528771902028,-0.06774943473531389,0.040891719653067496,-0.04190718438165189,0.06930598356076553,0.006684534442937833
HINDPETRO.NS,HINDPETRO.NS,-0.0765720497651037,0.13552529424069212,0.01884633496173133,-0.008645355150417094,0.033052094781442956,-0.014788985885070391,0.00441768094241648,-0.03608143850101655,0.04908996593825147,0.05539646539129343,0.09924486408685744,-0.04596184223062905,0.017226055294557435,0.011850274951442112,-0.022168750769629555,0.04543708258446032,0.0812869131924559,0.024166564672666428,-0.022583388280451606,0.14447251675395803
HINDUNILVR.NS,HINDUNILVR.NS,-0.005905629669240696,0.06590516183680464,0.06772145283622054,0.07705486692201563,-0.02950094117986541,0.06504599726448042,-0.05053193982116345,-0.15649453254546683,0.1061230288309051,-0.1150411505951145,0.03124644480396378,0.03147867556303419,0.04209491879447343,0.051173190218935974,0.11066782367554298,-0.006123074476415701,-0.026549496275568515,-0.013532228289724262,0.008285196894277109,0.02574532105088587
ICICIBANK.NS,ICICIBANK.NS,0.043885932070658884,0.08440483969658782,-0.06791275126054452,0.03687576025163262,-0.019939480413503633,-0.01531572360384932,-0.009589998250012723,0.07410333874699468,0.01661372085166823,-0.07013186967998129,-0.045164672060146925,0.043262526200302145,0.04716894922701376,-0.10957503659412841,-0.0722638976522527,0.049535391967610705,-0.05839314005031361,0.0032861267684441728,-0.009458618319373864,-0.06592876194843607
INDUSINDBK.NS,INDUSINDBK.NS,0.004048489223262249,0.1256938190284751,0.06182866678428845,-0.05822903110337871,0.04205526876042549,0.06874269513322684,0.039398036006541896,0.020907870936256227,0.010392691380635017,-0.048952018456061064,0.03034895980202804,-0.005250821006198319,0.019606994878918215,0.021489074319958005,-0.07947655034829144,0.006476079065895444,-0.09256080228134052,-0.0178325527809859,-0.06484125266699685,-0.02518317718376747
INFY.NS,INFY.NS,-0.02916104845602231,-0.1009456451054229,0.04443648441599896,0.04687805458416169,0.14762817694625624,0.01882629782059099,0.0055800213479020935,0.027181498001080422,-0.022318493399493745,0.04361398859481364,-0.06329148785216974,0.01602452794425249,-0.1614187673901093,0.1015991269165089,0.09374153341850579,0.0842696490803814,-0.08181561533016178,0.03730828471975056,0.045941206396453986,-0.05329775844767753
ITC.NS,ITC.NS,0.013222308816281598,0.06516031651264811,-0.021864397368276046,0.042362954548334594,0.021908003075532916,0.05931469437972654,-0.08337969035860213,-0.018607799962612907,0.08971901464492392,0.08096681050596707,0.03675098148156286,0.020032179850339293,-0.021953475191954553,-0.11160045166578597,0.006786281819933353,-0.08067271188132309,-0.021859804872159695,-0.07440590530546466,0.09258518211136968,0.08595863763406424
JSWSTEEL.NS,JSWSTEEL.NS,0.046780488827161765,-0.02491882512960711,-0.008188010165456122,0.029316846786965743,0.055264663834478235,-0.07127236673807655,0.07378623655147115,0.06834080126679452,0.07963950591308494,0.02012546227964216,0.00654187769204979,-0.04920280672569252,0.04489029078006979,0.055311987346668756,-0.0913902224993943,-0.08941466438531812,-0.01440510791667299,0.06646841125155659,0.09001587685186084,-0.04259668273523162
KOTAKBANK.NS,KOTAKBANK.NS,0.04392041682052276,0.034532157612707746,0.1337806328841648,0.04137046692782192,0.082297288295046,-0.01746835939363506,-4.685177640110013e-06,-0.05975493766920743,-0.012978193996448544,0.048440905175341165,0.03542960052496393,0.126589405382392,0.0901374946634531,-0.028750619602865585,0.03397745095468721,0.0724993848296474,0.018757416397755067,-0.047194983635811115,-0.057314048399518085,-0.05759971803901633
LT.NS,LT.NS,0.08663805136415575,0.025852168044800655,-0.0712029690160666,-0.000612074260442879,0.05412003316322665,-0.00010245984698133885,-0.042386860115706713,0.0709735597290192,0.008097296780489075,0.08864958273830721,-0.02268984749037805,0.05840092674995203,0.05712156352703032,0.030956356653366632,0.03476847855321639,-0.04257349082036205,-0.05627350932665914,-0.06763016131056458,-0.025712865949326258,0.019706532988442334
M&M.NS,M&M.NS,0.0392263003639181,0.004245145333368984,-0.044517144874707065,-0.10622023051033268,-0.02019426744682128,-0.013862990880791579,-0.03184796725345085,-0.010695547532614536,0.08676721379422425,0.03407791145360386,0.034629521043537836,0.0922653036430445,-0.007981140628984558,0.007248665708154566,0.06664987025022803,0.05481120105279355,-0.04253908321986386,0.11287357302285257,0.07455831242313604,-0.028849319353822702
MARUTI.NS,MARUTI.NS,0.014744108801739597,0.12316268102896703,-0.004078739027008375,-0.0587023756907768,-0.019634646533106793,-0.05015250422690933,-0.049277922792406136,-0.11421001040470576,-0.052368674905627306,-0.024122826001677797,-0.04827800791093834,0.03447690750527518,-0.06102214818954209,-0.0654223428908755,0.08223279424642028,-0.008441915150409455,0.05255258142576172,-0.05080466834671187,-0.04827418572198187,-0.0808682581159195
NTPC.NS,NTPC.NS,-0.11020954029622936,-0.05212408794785884,-0.06044004625696308,-0.09272469849776895,-0.03993060469394702,5.481999526605891e-05,0.00806085141898415,0.032749992045505945,-0.009251116851532504,0.061630068262747854,-0.09726358785009485,0.03120464934117051,0.0901722223732661,-0.06825528547427247,0.0363792470118739,0.02471842050246963,-0.01754069878572343,-0.06464847227716222,0.04257224954406262,0.09825289782341207
ONGC.NS,ONGC.NS,-0.11914309260192486,-0.07615571849512995,-0.029588717724678512,-0.022441555752910253,0.006269831727262016,-0.019158762007996898,0.043217993896457314,0.0644525941862502,-0.1168697460708261,-0.012564448558310404,0.0554114994543537,0.08271124372988178,0.010159161400507506,-0.009725235987980004,-0.1273998485886802,-0.04566595762816545,0.07315760591398478,-0.0733110724777473,-0.006079393053040897,0.06862629925730934
POWERGRID.NS,POWERGRID.NS,-0.10668007214002861,-0.029390516928988048,-0.043415696576673476,-0.11841114578056619,-0.05680927019965519,0.06562238163434554,0.030690754136659774,0.05401793628216126,0.07265977817649659,0.011499539789092605,-0.08458114612142476,0.006387473535979084,0.08650175654799425,0.06433189916304051,-0.022681086610018095,-0.12403228326135293,-0.03648600451375413,-0.05248355430968623,0.017607545547617627,0.07953325426520896
