Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24
DIVISLAB.NS,DIVISLAB.NS,0.2491629034316503,0.09061899346298806,0.0505695325313888,-0.25139735860674706,0.11899647778200978,-0.07727869386008773,0.11000813635781173,0.08360727616376264,-0.04963232871013221,0.14474709233461283,0.054181700866401665,0.0456289559529719,-0.007771033977679321,0.018641071969263547,-0.023684279218948924,-0.03308014497431536,-0.09329422087113462,0.10249327177104191,-0.07945286547051017,-0.03188995394183606,-0.0034975913906827583,-0.0011233521172925587,-0.059708588325341705,0.011636546812244948
DRREDDY.NS,DRREDDY.NS,0.4087273105590709,-0.05545723489969154,0.21371354380011576,-0.26320787263660855,0.06753955807089332,-0.07526025137689918,-0.0639972883506162,-0.04874546202948363,-0.16931858481832296,0.008009191957309272,0.029682698355402454,0.10342877162243529,0.003664313465179923,-0.09970850449419456,-0.009109921949201603,0.01554213936883012,0.03062746636270346,-0.09655080756870331,0.07944798339298347,-0.02679030490393747,0.017481132408900663,-0.008403209787161631,-0.04835064613519414,-0.00587259487729685
EICHERMOT.NS,EICHERMOT.NS,-0.06396335402666599,0.11686458553619093,0.14843375249106677,-0.006114470107039028,-0.12918809419217464,0.11972704093341265,0.057160185557194966,-0.1661233895820805,-0.025082250397725773,-0.031162079728708086,0.011679995286619251,-0.046122775894601724,0.05811531287956832,0.11825105325944091,0.08169234359841199,-0.09013746564724416,0.0454418847057113,-0.09238389410113773,-0.06407095880846886,0.09261474989137851,-0.017005501857348237,-0.02770234621688295,-0.0013150734690500448,-0.00792672412009397
GAIL.NS,GAIL.NS,-0.042351170946944246,-0.25916288954019584,0.13612198863735644,0.11525235834850314,0.0699532084085054,0.01436173304320788,-0.05410816570593052,0.12214757565036101,0.07228231260250055,0.020980139718299134,0.018954613488771213,0.10030452037566599,-0.08629886939098645,0.02324317202140168,-0.07946436443528739,-0.05361834455178111,-0.06511920335381739,-0.03873462017091574,0.12028454568926213,0.07835568468532085,-0.0036488863932886144,0.0025745834873498155,0.04039081260158857,0.07923743370025986
GRASIM.NS,GRASIM.NS,-0.22706401276488178,-0.05042751379307111,-0.17352787856087673,-0.0869995500776971,0.07465812081307101,0.11207498195844443,0.01834141841569563,-0.026718857736174034,0.02060366936357295,0.018870489714265564,0.012128346534744787,-0.017798865428547382,0.011874264095693459,-0.04385755449988864,0.07524723116697397,0.050974746300881855,0.04452127195055713,-0.11570557511947437,0.044796054982291875,-0.031133603302804347,0.06552615642118666,-0.029728911048847256,-0.0025028779278679645,0.02597754775575801
HCLTECH.NS,HCLTECH.NS,0.5077185656485256,0.012792120320105285,-0.12228183104490083,0.09278384813703727,-0.08388219543606988,0.08951529231853482,-0.00014462866250985627,-0.0300862283219564,-0.023484529152016424,0.024463179709523546,-0.09374012089044459,-0.06073604865001548,-0.027127346303498317,0.013087380719522226,0.026626935513609493,0.018431743921507246,0.017586721071863695,0.0703540498022111,0.008889487966168818,0.013807543658021105,-0.013273329538812276,0.06615730798223508,0.05603312341451155,-0.028149550779869175
HDFCBANK.NS,HDFCBANK.NS,-0.23604425651567065,0.22499880841629563,-0.10431020182580056,0.02682496801468076,-0.073687951511856,-0.07005900095350323,-0.023864108074991865,0.08631236486955372,-0.01898564003543492,-0.08742264185783173,-0.08905748063108389,0.04278929892022546,-0.04611436008595486,0.015796130359264006,0.01933867726865731,0.03262955748316388,-0.027381579530524888,0.0246079021511434,0.03866886164581066,-0.021540467675592156,0.03738770946528192,0.053587309444569325,-0.012853627364535918,-0.0241218445902532
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.044775142292834,0.10749148607337614,0.20960076076152273,0.025027785452824303,-0.16437390097978719,0.12535080031888568,-0.025261478035385046,0.005699922623191274,0.07016421038420537,-0.09126354786984599,0.16079427024200812,-0.02895802610688453,-0.002857123688607823,-0.06143612048009711,-0.009071593045382508,0.00016395475093650098,0.03284362003783833,0.07994071882618402,0.002927681760616085,0.08508153300409738,0.008114190845914249,0.05140351177826038,-0.06788621984587334,0.0280251783285099
HINDALCO.NS,HINDALCO.NS,-0.07639003261738794,-0.2510077963045404,-0.09087373694745196,-0.01842679886529901,-0.007250446867884984,0.14912989417062347,0.07967091614024802,0.12106609238454474,0.023104978714038812,-0.13641980774671728,0.05390035387573217,0.02554082786011089,0.06470222415983454,0.017458483190771625,-0.04042441660687036,-0.0691677327345184,-0.009221845826697739,0.03208187596668076,0.050864449926981005,0.011600050164314105,-0.023493821702342824,0.01272476933886977,-0.03655536318389892,-0.044204480907542934
HINDPETRO.NS,HINDPETRO.NS,-0.2163952554521687,-0.006926095508653823,0.21217086232333277,0.24195780005324963,0.13939359284141764,0.04939815060219144,-0.054139787154428784,0.06325232130524196,-0.07796307115290081,0.0869931260479311,-0.029987326885332875,-0.0003504278068469228,0.12857189051070253,-0.013405935980723562,0.017560125593093185,0.04956627575431479,0.044053209688624355,0.003931744256719746,-0.004685256838197549,0.0073471226099515825,0.032666588151843715,0.0008305806191194399,-0.03496027208876765,-0.018832539707793323
